index,exchange,symbol,timestamp,local_timestamp,matchId,orderId,side,price,amount,askPrice,askQty,bidPrice,bidQty,state
133,bist,TSKB.E,1707462054722304888,1707462054722304888,782224475017034533,7822247069458552210,B,8.940,164,8.950,115184,8.940,62500,P_SUREKLI_ISLEM
134,bist,TSKB.E,1707462054722304888,1707462054722304888,782224475017034534,7822247069458559835,B,8.940,1250,8.950,115184,8.940,61250,P_SUREKLI_ISLEM
135,bist,TSKB.E,1707462054722304888,1707462054722304888,782224475017034535,7822247069458670342,B,8.940,8586,8.950,115184,8.940,52664,P_SUREKLI_ISLEM
136,bist,TSKB.E,1707462058993259999,1707462058993259999,782224475017036160,7822247069458670342,B,8.940,25,8.950,119964,8.940,52639,P_SUREKLI_ISLEM
137,bist,TSKB.E,1707462059733828770,1707462059733828770,782224475017036300,7822247069458670342,B,8.940,51389,8.950,123668,8.940,1250,P_SUREKLI_ISLEM
138,bist,TSKB.E,1707462059733828770,1707462059733828770,782224475017036301,7822247069458706906,B,8.940,1000,8.950,123668,8.940,250,P_SUREKLI_ISLEM
139,bist,TSKB.E,1707462059733828770,1707462059733828770,782224475017036302,7822247069458805039,B,8.940,250,8.950,123668,8.930,72097,P_SUREKLI_ISLEM
140,bist,TSKB.E,1707462059739244808,1707462059739244808,782224475017036322,7822247069458840512,S,8.940,3700,8.940,1449,8.930,72507,P_SUREKLI_ISLEM
141,bist,TSKB.E,1707462059740078461,1707462059740078461,782224475017036323,7822247069458840512,S,8.940,100,8.940,1349,8.930,72507,P_SUREKLI_ISLEM
142,bist,TSKB.E,1707462059740078461,1707462059740078461,782224475017036324,7822247069458840550,S,8.940,697,8.940,652,8.930,72507,P_SUREKLI_ISLEM
143,bist,TSKB.E,1707462059740078461,1707462059740078461,782224475017036325,7822247069458840551,S,8.940,652,8.950,125808,8.930,72507,P_SUREKLI_ISLEM
144,bist,TSKB.E,1707462059740633379,1707462059740633379,782224475017036326,7822247069458840699,B,8.940,26,8.950,125808,8.940,13525,P_SUREKLI_ISLEM
145,bist,TSKB.E,1707462059751858980,1707462059751858980,782224475017036330,7822247069458840699,B,8.940,744,8.950,125808,8.940,12781,P_SUREKLI_ISLEM
146,bist,TSKB.E,1707462059864795202,1707462059864795202,782224475017036349,7822247069458840699,B,8.940,27,8.950,125676,8.940,12754,P_SUREKLI_ISLEM
147,bist,TSKB.E,1707462065796850640,1707462065796850640,782224475017037892,7822247069458840699,B,8.940,8,8.950,125676,8.940,13746,P_SUREKLI_ISLEM
148,bist,TSKB.E,1707462067348961794,1707462067348961794,782224475017038119,7822247069458840699,B,8.940,36,8.950,125676,8.940,15219,P_SUREKLI_ISLEM
149,bist,TSKB.E,1707462071352863707,1707462071352863707,782224475017038714,7822247069458840699,B,8.940,600,8.950,125730,8.940,14619,P_SUREKLI_ISLEM
150,bist,TSKB.E,1707462072260141614,1707462072260141614,782224475017038872,7822247069458840699,B,8.940,5000,8.950,125730,8.940,8110,P_SUREKLI_ISLEM
151,bist,TSKB.E,1707462073150043420,1707462073150043420,782224475017039039,7822247069458840699,B,8.940,7110,8.950,125730,8.940,1000,P_SUREKLI_ISLEM
152,bist,TSKB.E,1707462073150043420,1707462073150043420,782224475017039040,7822247069458847954,B,8.940,1000,8.950,125730,8.930,71831,P_SUREKLI_ISLEM
153,bist,TSKB.E,1707462073150151291,1707462073150151291,782224475017039041,7822247069458749935,S,8.940,34182,8.950,125730,8.930,71791,P_SUREKLI_ISLEM
154,bist,TSKB.E,1707462073150310080,1707462073150310080,782224475017039046,7822247069458869021,S,8.940,758,8.940,1577,8.930,72323,P_SUREKLI_ISLEM
155,bist,TSKB.E,1707462073150310080,1707462073150310080,782224475017039047,7822247069458869027,S,8.940,667,8.940,910,8.930,72323,P_SUREKLI_ISLEM
156,bist,TSKB.E,1707462073150310080,1707462073150310080,782224475017039048,7822247069458869031,S,8.940,688,8.940,222,8.930,72323,P_SUREKLI_ISLEM
157,bist,TSKB.E,1707462073150310080,1707462073150310080,782224475017039049,7822247069458869033,S,8.940,222,8.950,125184,8.930,72323,P_SUREKLI_ISLEM
158,bist,TSKB.E,1707462075369549255,1707462075369549255,782224475017039474,7822247069458829143,S,8.950,10,8.950,125756,8.940,8541,P_SUREKLI_ISLEM
159,bist,TSKB.E,1707462075826877958,1707462075826877958,782224475017039528,7822247069458869071,B,8.940,496,8.950,125772,8.940,8045,P_SUREKLI_ISLEM
160,bist,TSKB.E,1707462076052422196,1707462076052422196,782224475017039582,7822247069458869071,B,8.940,2000,8.950,125772,8.940,6045,P_SUREKLI_ISLEM
161,bist,TSKB.E,1707462079636158325,1707462079636158325,782224475017040128,7822247069458869071,B,8.940,4304,8.950,125772,8.940,5655,P_SUREKLI_ISLEM
162,bist,TSKB.E,1707462079636158325,1707462079636158325,782224475017040129,7822247069458871501,B,8.940,1696,8.950,125772,8.940,3959,P_SUREKLI_ISLEM
163,bist,TSKB.E,1707462080430784570,1707462080430784570,782224475017040229,7822247069458875746,B,8.940,3914,8.950,125772,8.930,79875,P_SUREKLI_ISLEM
164,bist,TSKB.E,1707462080431317685,1707462080431317685,782224475017040231,7822247069458880995,S,8.940,1696,8.940,1821,8.930,73832,P_SUREKLI_ISLEM
165,bist,TSKB.E,1707462080431810147,1707462080431810147,782224475017040232,7822247069458880999,S,8.940,916,8.940,905,8.930,73832,P_SUREKLI_ISLEM
166,bist,TSKB.E,1707462080431810147,1707462080431810147,782224475017040233,7822247069458881001,S,8.940,16,8.940,889,8.930,73832,P_SUREKLI_ISLEM
167,bist,TSKB.E,1707462080431810147,1707462080431810147,782224475017040234,7822247069458881004,S,8.940,222,8.940,667,8.930,73832,P_SUREKLI_ISLEM
168,bist,TSKB.E,1707462080431810147,1707462080431810147,782224475017040235,7822247069458881005,S,8.940,246,8.940,421,8.930,73832,P_SUREKLI_ISLEM
169,bist,TSKB.E,1707462080431888385,1707462080431888385,782224475017040236,7822247069458881005,S,8.940,421,8.950,133337,8.930,73832,P_SUREKLI_ISLEM
170,bist,TSKB.E,1707462081049153888,1707462081049153888,782224475017040297,7822247069458881082,B,8.940,500,8.950,125772,8.930,73975,P_SUREKLI_ISLEM
